LGID,SOURCE,LGNAME,LGTYPEID,LGSTATUSID,ABBREV_NAM,MAIL_ADDRE,ALT_ADDRES,MAIL_CITY,MAIL_STATE,MAIL_ZIP,URL,PREV_NAME
58903,Census TIGER SHP 2014,Platte Valley RE-3 School District,99,1,Platte Valley RE-3 School District,P O Box 369,,Ovid,CO,80744,www.plattevsd.k12.co.us,
38903,Census TIGER SHP 2014,Plateau RE-5 School District,99,1,Plateau RE-5 School District,PO Box 39,,Peetz,CO,80747,,
64922,Census TIGER SHP 2014,Peyton 23 JT School District,99,1,Peyton 23 JT School District,13990 Bradshaw Road,,Peyton,CO,80831,,
05901,Census TIGER SHP 2014,Pritchett RE-3 School District,99,1,Pritchett RE-3 School District,PO Box 7,,Pritchett,CO,81064,,
65566,Created from La Plata County data 4-22-2015,Three Springs Metropolitan District No. 2,6,1,Three Springs Metropolitan District #2,175 Mercado St Ste 240,c/o GF Properties,Denver,CO,81301,,
65565,Created from La Plata County data 4-22-2015,Three Springs Metropolitan District No. 1,6,1,Three Springs Metropolitan District #1,175 Mercado St Ste 240,c/o GF Properties,Durango,CO,81301,,
51902,Census TIGER SHP 2014,Pueblo City Schools,99,1,Pueblo City Schools,315 West 11th Street,,Pueblo,CO,81003,www.pueblo60.k12.co.us,Pueblo City 60 School District
51903,Census TIGER SHP 2014,Pueblo County Rural 70 School District,99,1,Pueblo County Rural 70 School District,24951 East Hwy 50,,Pueblo,CO,81006,www.district70.org,
52901,Census TIGER SHP 2014,Rangely RE-4 School District,99,1,Rangely RE-4 School District,550 River Road,,Rangely,CO,81648,,
46901,Census TIGER SHP 2014,Ridgway R-2 School District,99,1,Ridgway R-2 School District,1115 West Clinton Street,,Ridgway,CO,81432,www.ridgway.k12.co.us,
23901,Census TIGER SHP 2014,Garfield RE-2 School District,99,1,Garfield RE-2 School District,839 Whiteriver Avenue,,Rifle,CO,81650,www.garfieldre2.k12.co.us,
45901,Census TIGER SHP 2014,Rocky Ford R-2 School District,99,1,Rocky Ford R-2 School District,601 S 8 Street,,Rocky Ford,CO,81067,,
55902,Census TIGER SHP 2014,Mountain Valley RE 1 School District,99,1,Mountain Valley RE 1 School District,PO Box 127,,Saguache,CO,81149-0127,,
64912,Census TIGER SHP 2014,Salida R-32 School District,99,1,Salida R-32 School District,310 East 9th Street,,Salida,CO,81201,www.salida.k12.co.us/,
12900,Census TIGER SHP 2014,Centennial R-1 School District,99,1,Centennial R-1 School District,PO Box 350,,San Luis,CO,81152,,
64914,Census TIGER SHP 2014,Sanford 6J School District,99,1,Sanford 6J School District,PO Box 39,,Sanford,CO,81151,,
64905,Census TIGER SHP 2014,Sangre De Cristo RE-22J School District,99,1,Sangre De Cristo RE-22J School District,PO Box 145,,Mosca,CO,81146,,
64946,Census TIGER SHP 2014,Sargent RE-33J School District,99,1,Sargent RE-33J School District,7090 N Road 2 East,,Monte Vista,CO,81144,,
21902,Census TIGER SHP 2014,Widefield 3 School District,99,1,Widefield 3 School District,1820 Main Street,,Colorado Springs,CO,80911,www.wsd3.k12.co.us,
65224,Created from La Plata County data 4-22-2015,Van Den Berg Metropolitan District,6,1,Van Den Berg Metropolitan District,P.O. Box 341,,Ignacio,CO,81137,,
32901,Census TIGER SHP 2014,Hi-Plains R-23 School District,99,1,Hi-Plains R-23 School District,PO Box 9,1475 Second Avenue,Vona,CO,80861,,
65199,Created from La Plata County data 4-22-2015,Aspen Trails Metropolitan District,6,1,Aspen Trails Metropolitan District,#1 Trew Creek Drive,,Durango,CO,81301,www.aspentrailsmd.com,
65169,Created from La Plata County data 4-22-2015,Tamarron Metropolitan District,6,1,Tamarron Metropolitan District,600 Glacier Club Drive,P.O. Box 1136,Durango,CO,81302,,
34040,Created from La Plata County data 4-22-2015,Durango Business Improvement District,57,1,Durango Conference Center B.I.D.,"1199 Main Avenue, Suite 210",,Durango,CO,81301,,Durango Conference Center Business Improvement District
34038,Created from La Plata County data 4-22-2015,Ignacio Community Library District,16,1,Ignacio Community Library District,470 Goddard Avenue,,Ignacio,CO,81137,,
05902,Census TIGER SHP 2014,Springfield RE-4 School District,99,1,Springfield RE-4 School District,389 Tipton Street,,Springfield,CO,81073,www.springfield.k12.co.us,
54901,Census TIGER SHP 2014,Steamboat Springs RE-2 School District,99,1,Steamboat Springs RE-2 School District,325 7th Street,,Steamboat Springs,CO,80487,http://www.sssd.k12.co.us,
38900,Census TIGER SHP 2014,Valley RE-1 School District,99,1,Valley RE-1 School District,301 Hagen Street,,Sterling,CO,80751,www.re1valleyschools.com,
64954,Census TIGER SHP 2014,Prairie RE-11 School District,99,1,Prairie RE-11 School District,PO Box 68,,New Raymer,CO,80742,,
64903,Census TIGER SHP 2014,Strasburg 31J School District,99,1,Strasburg 31J School District,PO Box 207,,Strasburg,CO,80136,,
66124,Weld Tax Districts 4-28-2015,Village East Metropolitan District No. 2,6,1,Village East Metropolitan District No. 2,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
32902,Census TIGER SHP 2014,Stratton R-4 School District,99,1,Stratton R-4 School District,219 Illinois Avenue,,Stratton,CO,80836,www.strattonschools.org,
59901,Census TIGER SHP 2014,Summit RE-1 School District,99,1,Summit RE-1 School District,PO Box 7,,Frisco,CO,80443,summit.k12.co.us,
45905,Census TIGER SHP 2014,Swink 33 School District,99,1,Swink 33 School District,PO Box 487,,Swink,CO,81077,,
57900,Census TIGER SHP 2014,Telluride R-1 School District,99,1,Telluride R-1 School District,725 West Colorado Avenue,,Telluride,CO,81435,www.tellurideschool.org,
01901,Census TIGER SHP 2014,Adams 12 Five Star Schools,99,1,Adams 12 Five Star Schools,1500 E 128th Avenue,,Thornton,CO,80241,www.adams12.org,Northglenn-Thornton 12 School District
36900,Census TIGER SHP 2014,Trinidad 1 School District,99,1,Trinidad 1 School District,215 South Maple Street,,Trinidad,CO,81082,zeus.scboces.k12.co.us/Trinidad,
34037,Created from La Plata County data 4-22-2015,Durango Hills Road Improvement District No. 1,31,1,Durango Hills Road Impr. District No. 1,1060 East Second Avenue,c/o La Plata Cty. Bd. of Cty. Comm.,Durango,CO,81301,,
66125,Weld Tax Districts 4-28-2015,Village East Metropolitan District No. 3,6,1,Village East Metropolitan District No. 3,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka Waldron,Centennial,CO,80122,,
64939,Census TIGER SHP 2014,Weldon Valley RE-20(J) School District,99,1,Weldon Valley RE-20(J) School District,911 North Avenue,,Weldona,CO,80653,http://www.weldonvalley.org/,
14900,Census TIGER SHP 2014,Consolidated C-1 School District,99,1,Consolidated C-1 School District,PO Box 730,,Westcliffe,CO,81252-0730,bobcats.ccs.k12.co.us/district/district.html,
01910,Census TIGER SHP 2014,Westminster 50 School District,99,1,Westminster 50 School District,7002 Raleigh Street,,Westminster,CO,80030,www.adams50.k12.co.us,
36901,Census TIGER SHP 2014,Primero Reorganized 2 School District,99,1,Primero Reorganized 2 School District,20200 State Hwy 12,,Weston,CO,81091,,
65660,Larimer County from Parcels 4-3-2015,Larimer County Charles Heights Public Improvement District No. 32,31,1,Larimer Cty. Charles Heights PID No. 32,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
64940,Census TIGER SHP 2014,Wiggins RE-50(J) School District,99,1,Wiggins RE-50(J) School District,320 Chapman Street,,Wiggins,CO,80654,www.wiggins50.k12.co.us,
66244,Larimer County from Parcels 4-3-2015,Larimer County Grayhawk Knolls Public Improvement District No. 43,31,1,Larimer Cty. Grayhawk Knolls P.I.D. #43,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
64945,Census TIGER SHP 2014,Wiley RE-13 JT School District,99,1,Wiley RE-13 JT School District,PO Box 247,,Wiley,CO,81092,,
66128,Weld Tax Districts 4-28-2015,Mead Place Metropolitan District No. 2,6,1,Mead Place Metropolitan District No. 2,2154 E Commons Ave Ste 2000,,Centennial,CO,80122,,
62908,Census TIGER SHP 2014,Windsor RE-4 School District,99,1,Windsor RE-4 School District,PO Box 609,,Windsor,CO,80550,www.windsor.k12.co.us,
60901,Census TIGER SHP 2014,Woodland Park RE-2 School District,99,1,Woodland Park RE-2 School District,PO Box 99,,Woodland Park,CO,80866,www.wpsdk12.org,
61904,Census TIGER SHP 2014,Woodlin R-104 School District,99,1,Woodlin R-104 School District,"15400 Cnty Road L, Box 185",Box 185,Woodrow,CO,80757,,
64050,Hybrid Gunnison 4-22 Montrose 5-19 Delta 7-28,Crawford Water Conservancy District,18,1,Crawford Water Conservancy District,183 Highway Irrigation West,,Crawford,CO,81415,,
26020,Created from Gunnison County data 4-22-2015,Reserve Metropolitan District No. 1,6,1,Reserve Metropolitan District No. 1,28 Second Street Suite 213,,Edwards,CO,81632,reservemetro.org,
65557,Douglas County Open Data 4-27-2015,Regency Metropolitan District,6,1,Regency Metropolitan District,"141 Union Boulevard, Suite 150","c/o Special District Management Services, Inc",Lakewood,CO,80228-1898,,
64065,Hybrid LRE 6-8-15 Gunnison 4-22-15 Delta 7-28-15,Fruitland Mesa Water Conservancy District,18,1,Fruitland Mesa Water Cons. District,31860 Allen Ranch Road,,Crawford,CO,81415-9323,,
34036,Created from La Plata County data 4-22-2015,Elbert Creek Water & Sanitation District,12,1,Elbert Creek Water & Sanitation District,355 Hogan Cir,PO Box 1136,Durango,CO,81302,,
26013,Created from Gunnison County data 4-22-2015,Skyland Metropolitan District,6,1,Skyland Metropolitan District,"350 Country Club Drive, Suite 112",,Crested Butte,CO,81224,http://www.skylandonline.com/,
34035,Created from La Plata County data 4-22-2015,El Rancho Florida Metropolitan District,6,1,El Rancho Florida Metropolitan District,PO Box 968,,Bayfield,CO,81122,http://www.elranchoflorida.org/,
34034,Created from La Plata County data 4-22-2015,Loma Linda Sanitation District,10,1,Loma Linda Sanitation District,PO Box 2024,,Durango,CO,81302,,
34032,Created from La Plata County data 4-22-2015,South Durango Sanitation District,10,1,South Durango Sanitation District,P O Box 2024,,Durango,CO,81302,,
34031,Created from La Plata County data 4-22-2015,Fort Lewis Mesa Fire Protection District,8,1,Fort Lewis Mesa Fire Protection District,PO Box 11,,Marvel,CO,81329,www.flmfire.org,
34027,Created from La Plata County data 4-22-2015,Upper Pine River Fire Protection District,8,1,Upper Pine River F.P.D.,515 Sower Dr,,Bayfield,CO,81122,www.upperpinefpd.org,
34023,Created from La Plata County data 4-22-2015,Pine River Public Library District,16,1,Pine River Public Library District,395 Bayfield Center Dr,,Bayfield,CO,81122,,
34022,Created from La Plata County data 4-22-2015,Pine River Cemetery District,15,1,Pine River Cemetery District,"48 CR 250, Suite 5",,Durango,CO,81301,,
34019,Created from La Plata County data 4-22-2015,La Plata Water Conservancy District,18,1,La Plata Water Conservancy District,PO Box 71,,Marvel,CO,81329,,
26017,Created from Gunnison County data 4-22-2015,East River Regional Sanitation District,10,1,East River Regional Sanitation District,"350 Country Club Drive, Suite 112A",,Crested Butte,CO,81224,,
64024,Hybrid Gunnison 4-22-15 Montrose 5-19-15,Bostwick Park Water Conservancy District,18,1,Bostwick Park Water Conservancy District,400 South Third Street,,Montrose,CO,81401-4204,,
26019,Created from Gunnison County data 4-22-2015,"Mt. Crested Butte, Colorado Downtown Development Authority",26,1,Mt. Crested Butte Downtown Devel. Auth.,P.O. Box 5800,,Mt. Crested Butte,CO,81225-5800,,
26002,Created from Gunnison County data 4-22-2015,Crested Butte South Metropolitan District,6,1,Crested Butte South Metro. District,PO Box 1129,,Crested Butte,CO,81224,,
26005,Created from Gunnison County data 4-22-2015,Gunnison Cemetery District No. 1,15,1,Gunnison Cemetery District No. 1,PO Box 7079,,Gunnison,CO,81230-7079,,
26003,Created from Gunnison County data 4-22-2015,Mt. Crested Butte Water & Sanitation District,12,1,Mt. Crested Butte Water & San. District,PO Box 5740,,Mt. Crested Butte,CO,81225,http://www.mcbwsd.com/,Crested Butte Water and Sanitation District
26021,Created from Gunnison County data 4-22-2015,Reserve Metropolitan District No. 2,6,1,Reserve Metropolitan District No. 2,PO Box 3384,,Crested Butte,CO,81224,reservemetro.org,
26001,Created from Gunnison County data 4-22-2015,Crested Butte Fire Protection District,8,1,Crested Butte Fire Protection District,PO Box 1009,306 Maroon Ave.,Crested Butte,CO,81224,,
64097,Created from Gunnison County data 4-22-2015,North Fork Water Conservancy District,18,1,North Fork Water Conservancy District,PO Box 217,,Hotchkiss,CO,81419-0130,,
34006,Created from La Plata County data 4-22-2015,Durango West Metropolitan District No. 1,6,1,Durango West Metropolitan District No. 1,119 Holly Hock Trail,"Frank J Anesi, Attorney",Durango,CO,81303,,
34002,Created from La Plata County data 4-22-2015,Animas Mosquito Control District,6,1,Animas Mosquito Control District,PO Box 161,,Durango,CO,81302,,
34003,Created from La Plata County data 4-22-2015,Animas-La Plata Water Conservancy District,18,1,Animas-La Plata Water Cons. District,841 E 2nd Ave,,Durango,CO,81301,,
39007,Created from Mesa County data 4-22-2015,Clifton Sanitation District,10,1,Clifton Sanitation District,3217 D Road,,Clifton,CO,81520,,Clifton Sanitation District No. 2
66291,Created from Mesa County data 4-22-2015,Dolores Canyon Metropolitan District No. 1,6,1,Dolores Canyon Metropolitan District #1,141 Union Blvd Ste 150,,Lakewood,CO,80228-1898,,
65170,Created from Gunnison County data 4-22-2015,Ragged Mountain Fire Protection District,8,1,Ragged Mountain Fire Protection District,PO Box 570,,Somerset,CO,81434,,
65850,Created from Gunnison County data 4-22-2015,Arrowhead Fire Protection District,8,1,Arrowhead Fire Protection District,PO Box 233,,Cimarron,CO,81220,,
66426,Created from La Plata County data 4-22-2015,Twin Buttes Metropolitan District No. 4,6,1,Twin Buttes Metropolitan District No. 4,20091 W US Highway 160,,Durango,CO,81301,,
66425,Created from La Plata County data 4-22-2015,Twin Buttes Metropolitan District No. 3,6,1,Twin Buttes Metropolitan District No. 3,29001 W US Highway 160,,Durango,CO,81301,,
34016,Created from La Plata County data 4-22-2015,Ignacio-Allison-Oxford Cemetery District,15,1,Ignacio-Allison-Oxford Cemetery District,P.O. Box 157,,Ignacio,CO,81137,,
66292,Created from Mesa County data 4-22-2015,Dolores Canyon Metropolitan District No. 2,6,1,Dolores Canyon Metropolitan District #2,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228,,
34013,Created from La Plata County data 4-22-2015,Edgemont Ranch Metropolitan District,6,1,Edgemont Ranch Metropolitan District,5972 County Road 234,,Durango,CO,81301,http://www.edgemontranch.com/page/27614~468899/METRO,
66293,Created from Mesa County data 4-22-2015,Dolores Canyon Metropolitan District No. 3,6,1,Dolores Canyon Metropolitan District #3,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228,,
66294,Created from Mesa County data 4-22-2015,Dolores Canyon Metropolitan District No. 4,6,1,Dolores Canyon Metropolitan District #4,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228,,
39016,Created from Mesa County data 4-22-2015,Grand Junction Downtown Development Authority,26,1,Grand Junction Downtown Dev. Authority,250 North 5th Street,c/o City of Grand Junction,Grand Junction,CO,81501-2668,,
66154,Created from Mesa County data 4-22-2015,Mesa County Whitewater Urban Service Public Improvement District,31,1,Mesa Cty. Whitewater Urban Svc. Pub. Imp,"PO Box 20,000",c/o Mesa County Financial Services Division,Grand Junction,CO,81502-5014,,
34012,Created from La Plata County data 4-22-2015,Hermosa Sanitation District,10,1,Hermosa Sanitation District,PO Box 2217,,Durango,CO,81302,,
66238,Created from Mesa County data 4-22-2015,Mesa County Gateway Public Improvement District,31,1,Mesa County Gateway Public Impr. Dist.,"PO Box 20,000",c/o Mesa County Public Works Department,Grand Junction,CO,81502-5013,,
34011,Created from La Plata County data 4-22-2015,Forest Lakes Metropolitan District,6,1,Forest Lakes Metropolitan District,P.O. Box 440,,Bayfield,CO,81122,www.flmd.com,
34010,Created from La Plata County data 4-22-2015,Florida Water Conservancy District,18,1,Florida Water Conservancy District,1523 CR 243,,Durango,CO,81301,,
34009,Created from La Plata County data 4-22-2015,Florida Mosquito Control District,6,1,Florida Mosquito Control District,PO Box 885,,Durango,CO,81302,,
34007,Created from La Plata County data 4-22-2015,Durango West Metropolitan District No. 2,6,1,Durango West Metropolitan District No. 2,P.O. Box 1092,,Durango,CO,81302,www.dw2.co.municipalgovt.org/,
65370,Created from Mesa County data 4-22-2015,Mesa County Lower Valley Public Improvement District,31,1,Mesa Cty. Lower Valley Pub. Impr. Dist.,"PO Box 20,000",c/o Mesa County Finance Department,Grand Junction,CO,81502,,
64004,Hybrid Larimer 4-3-15 Boulder 6-11-15,Allenspark Fire Protection District,8,1,Allenspark Fire Protection District,PO Box 153,,Allenspark,CO,80510,www.allensparkfire.com,
66062,Larimer County from Parcels 4-3-2015,Anheuser Busch Park and Recreation District,7,1,Anheuser Busch Park & Rec. District,"1641 California Street, Suite 300",c/o Miller & Associates,Denver,CO,80202,,
66063,Larimer County from Parcels 4-3-2015,Berthoud Community Library District,16,1,Berthoud Community Library District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
65642,Created from Mesa County data 4-22-2015,Downtown Grand Junction Business Improvement District,57,1,Downtown Grand Junction B.I.D.,250 North 5th Street,c/o City of Grand Junction,Grand Junction,CO,81501-2668,,Downtown Junction Business Improvement District
39048,Created from Mesa County data 4-22-2015,Grand Mesa Metropolitan District #2,6,1,Grand Mesa Metropolitan District #2,PO Box 250,,Grand Junction,CO,81643,,Powderhorn Metropolitan District No. 2
39045,Created from Mesa County data 4-22-2015,Grand River Mosquito Control District,6,1,Grand River Mosquito Control District,650 W. Gunnison,,Grand Junction,CO,81501,,Redlands Mosquito Control District
64021,Hybrid Larimer 4-3-15 Weld 4-28-15 Boulder 6-11-15,Berthoud Fire Protection District,8,1,Berthoud Fire Protection District,PO Box 570,,Berthoud,CO,80513,,
66006,Larimer County from Parcels 4-3-2015,Berthoud-Heritage Metropolitan District No. 1,6,1,Berthoud-Heritage Metro. District #1,1627 E. 18th Street,"c/o Pinnacle Consulting Group, Inc.",Loveland,CO,80538,,
