"Feature Name|""ID""|""Class""|""County""|""State""|""Latitude""|""Longitude""|""Ele(ft)""|""Map""|""BGN Date""|""Entry Date""|"
"Frederick|""180839""|""Populated Place""|""Weld""|""CO""|""400557N""|""1045614W""|""4984""|""Frederick""|""""|""13-OCT-1978"""
"Freeland|""181983""|""Populated Place""|""Clear Creek""|""CO""|""394439N""|""1053544W""|""9209""|""Idaho Springs""|""""|""13-OCT-1978"""
"Frick|""196050""|""Populated Place""|""Baca""|""CO""|""373507N""|""1025720W""|""4747""|""Deora""|""""|""13-OCT-1978"""
"Friendly Village|""2354432""|""Populated Place""|""Adams""|""CO""|""394438N""|""1044719W""|""5413""|""Fitzsimons""|""""|""28-SEP-2007"""
"Frisco|""176218""|""Populated Place""|""Summit""|""CO""|""393428N""|""1060551W""|""9075""|""Frisco""|""""|""13-OCT-1978"""
"Frost|""186830""|""Populated Place""|""Montrose""|""CO""|""383402N""|""1075812W""|""5453""|""Olathe""|""""|""13-OCT-1978"""
"Fruita|""204660""|""Populated Place""|""Mesa""|""CO""|""390932N""|""1084344W""|""4514""|""Fruita""|""""|""13-OCT-1978"""
"Fruitvale|""174621""|""Populated Place""|""Mesa""|""CO""|""390454N""|""1082948W""|""4669""|""Clifton""|""""|""13-OCT-1978"""
"Fruitvale Census Designated Place|""2408269""|""Census""|""Mesa""|""CO""|""390536N""|""1082844W""|""4724""|""Clifton""|""""|""11-MAR-2008"""
"Fulford|""176042""|""Populated Place""|""Eagle""|""CO""|""393054N""|""1063923W""|""9839""|""Fulford""|""""|""13-OCT-1978"""
"Fulford Census Designated Place|""2583237""|""Census""|""Eagle""|""CO""|""393100N""|""1063927W""|""9813""|""Fulford""|""""|""31-MAR-2010"""
"Funston|""174081""|""Populated Place""|""Garfield""|""CO""|""393338N""|""1072057W""|""5725""|""Glenwood Springs""|""""|""13-OCT-1978"""
"Futurity|""191436""|""Populated Place""|""Chaffee""|""CO""|""384411N""|""1055714W""|""9764""|""Cameron Mountain""|""""|""13-OCT-1978"""
"Galatea|""195236""|""Populated Place""|""Kiowa""|""CO""|""383016N""|""1030129W""|""4383""|""Galatea""|""""|""13-OCT-1978"""
"Galena|""191845""|""Populated Place""|""Fremont""|""CO""|""381543N""|""1051640W""|""7946""|""Curley Peak""|""""|""13-OCT-1978"""
"Galeton|""204692""|""Populated Place""|""Weld""|""CO""|""403115N""|""1043509W""|""4770""|""Galeton""|""""|""13-OCT-1978"""
"Galien|""182768""|""Populated Place""|""Logan""|""CO""|""404116N""|""1030030W""|""4183""|""Galien""|""""|""13-OCT-1978"""
"Garcia|""204793""|""Populated Place""|""Costilla""|""CO""|""370015N""|""1053214W""|""7730""|""Garcia""|""""|""13-OCT-1978"""
"Gardner|""192598""|""Populated Place""|""Huerfano""|""CO""|""374700N""|""1050956W""|""6968""|""Gardner""|""""|""13-OCT-1978"""
"Garfield|""204757""|""Populated Place""|""Chaffee""|""CO""|""383306N""|""1061732W""|""9541""|""Garfield""|""""|""13-OCT-1978"""
"Garfield Census Designated Place|""2583238""|""Census""|""Chaffee""|""CO""|""383257N""|""1061721W""|""9518""|""Garfield""|""""|""31-MAR-2010"""
"Garland City (historical)|""192838""|""Populated Place""|""Costilla""|""CO""|""372709N""|""1052032W""|""8127""|""Trinchera Ranch""|""""|""13-OCT-1978"""
"Garo|""184095""|""Populated Place""|""Park""|""CO""|""390628N""|""1055325W""|""9196""|""Garo""|""""|""13-OCT-1978"""
"Gary|""183011""|""Populated Place""|""Morgan""|""CO""|""400426N""|""1033506W""|""4380""|""Gary""|""""|""13-OCT-1978"""
"Gaskil|""177774""|""Populated Place""|""Grand""|""CO""|""401950N""|""1055144W""|""8786""|""Grand Lake""|""""|""13-OCT-1978"""
"Gates|""180526""|""Populated Place""|""Weld""|""CO""|""403153N""|""1044519W""|""4888""|""Severance""|""""|""13-OCT-1978"""
"Gateview|""188337""|""Populated Place""|""Gunnison""|""CO""|""381737N""|""1071307W""|""7949""|""Gateview""|""""|""13-OCT-1978"""
"Gateway|""1867082""|""Populated Place""|""Douglas""|""CO""|""393257N""|""1045422W""|""5925""|""Highlands Ranch""|""""|""15-MAY-2000"""
"Gateway|""185409""|""Populated Place""|""Mesa""|""CO""|""384057N""|""1085830W""|""4613""|""Gateway""|""""|""13-OCT-1978"""
"Gateway Park|""2354427""|""Populated Place""|""Adams""|""CO""|""394437N""|""1045140W""|""5361""|""Fitzsimons""|""""|""28-SEP-2007"""
"Gato|""196398""|""Populated Place""|""Archuleta""|""CO""|""370242N""|""1071150W""|""6302""|""Pagosa Junction""|""""|""31-AUG-1992"""
"Gem Village|""184391""|""Populated Place""|""La Plata""|""CO""|""371309N""|""1073814W""|""6831""|""Gem Village""|""""|""13-OCT-1978"""
"Gems Park Estates|""2355342""|""Populated Place""|""Jefferson""|""CO""|""393544N""|""1051412W""|""7293""|""Indian Hills""|""""|""17-OCT-2007"""
"Genesee|""1867083""|""Populated Place""|""Jefferson""|""CO""|""394109N""|""1051622W""|""7648""|""Evergreen""|""""|""15-MAY-2000"""
"Genesee Census Designated Place|""2408287""|""Census""|""Jefferson""|""CO""|""394114N""|""1051619W""|""7743""|""Evergreen""|""""|""11-MAR-2008"""
"Genesee Ridge|""2354965""|""Populated Place""|""Jefferson""|""CO""|""394053N""|""1051620W""|""7506""|""Evergreen""|""""|""17-OCT-2007"""
"Genoa|""203757""|""Populated Place""|""Lincoln""|""CO""|""391642N""|""1033001W""|""5604""|""Genoa West""|""""|""13-OCT-1978"""
"Georgetown|""181892""|""Populated Place""|""Clear Creek""|""CO""|""394222N""|""1054151W""|""8520""|""Georgetown""|""""|""13-OCT-1978"""
"Gerrard|""190282""|""Populated Place""|""Rio Grande""|""CO""|""374038N""|""1063535W""|""8150""|""South Fork East""|""""|""13-OCT-1978"""
"Gerrard Census Designated Place|""2583239""|""Census""|""Rio Grande""|""CO""|""374042N""|""1063431W""|""8123""|""South Fork East""|""""|""31-MAR-2010"""
"Giddings|""177456""|""Populated Place""|""Larimer""|""CO""|""403717N""|""1050038W""|""5023""|""Fort Collins""|""""|""13-OCT-1978"""
"Gilcrest|""204696""|""Populated Place""|""Weld""|""CO""|""401655N""|""1044640W""|""4754""|""Milliken""|""""|""13-OCT-1978"""
"Gill|""180652""|""Populated Place""|""Weld""|""CO""|""402715N""|""1043232W""|""4685""|""Kersey""|""""|""13-OCT-1978"""
"Gillett (historical)|""203906""|""Populated Place""|""Teller""|""CO""|""384655N""|""1050722W""|""9938""|""Pikes Peak""|""""|""13-OCT-1978"""
"Gilman|""204669""|""Populated Place""|""Eagle""|""CO""|""393158N""|""1062338W""|""8950""|""Minturn""|""""|""13-OCT-1978"""
"Gilpin|""195662""|""Populated Place""|""Bent""|""CO""|""375646N""|""1031105W""|""4209""|""Gilpin""|""""|""13-OCT-1978"""
"Gilpin|""181042""|""Populated Place""|""Gilpin""|""CO""|""395327N""|""1053029W""|""9039""|""Nederland""|""""|""13-OCT-1978"""
"Gilson Gulch|""181461""|""Populated Place""|""Clear Creek""|""CO""|""394542N""|""1053029W""|""8957""|""Central City""|""""|""13-OCT-1978"""
"Gilsonite|""174380""|""Populated Place""|""Mesa""|""CO""|""391037N""|""1084643W""|""4472""|""Mack""|""""|""13-OCT-1978"""
"Glade Park|""169586""|""Populated Place""|""Mesa""|""CO""|""385937N""|""1084427W""|""6906""|""Glade Park""|""""|""13-OCT-1978"""
"Gladstone (historical)|""187328""|""Populated Place""|""San Juan""|""CO""|""375325N""|""1073901W""|""10505""|""Ironton""|""""|""13-OCT-1978"""
"Glen Comfort|""177640""|""Populated Place""|""Larimer""|""CO""|""402337N""|""1052625W""|""7182""|""Glen Haven""|""""|""13-OCT-1978"""
"Glen Echo|""177129""|""Populated Place""|""Larimer""|""CO""|""404155N""|""1053507W""|""7175""|""Rustic""|""""|""13-OCT-1978"""
"Glen Eden|""172284""|""Populated Place""|""Routt""|""CO""|""404302N""|""1065454W""|""7274""|""Clark""|""""|""13-OCT-1978"""
"Glen Haven|""177630""|""Populated Place""|""Larimer""|""CO""|""402714N""|""1052657W""|""7218""|""Glen Haven""|""""|""13-OCT-1978"""
"Glen Park|""193235""|""Populated Place""|""El Paso""|""CO""|""390652N""|""1045513W""|""7296""|""Palmer Lake""|""""|""13-OCT-1978"""
"Glendale|""184853""|""Populated Place""|""Arapahoe""|""CO""|""394218N""|""1045601W""|""5351""|""Englewood""|""""|""13-OCT-1978"""
"Glendale|""178603""|""Populated Place""|""Boulder""|""CO""|""400455N""|""1052159W""|""6808""|""Boulder""|""""|""13-OCT-1978"""
"Glendale Census Designated Place|""2583240""|""Census""|""Boulder""|""CO""|""400513N""|""1052218W""|""7362""|""Boulder""|""""|""31-MAR-2010"""
"Glendevey|""170265""|""Populated Place""|""Larimer""|""CO""|""404837N""|""1055606W""|""8294""|""Glendevey""|""""|""13-OCT-1978"""
"Gleneagle|""1867084""|""Populated Place""|""El Paso""|""CO""|""390243N""|""1044928W""|""6926""|""Monument""|""""|""15-MAY-2000"""
"Gleneagle Census Designated Place|""2408300""|""Census""|""El Paso""|""CO""|""390243N""|""1044944W""|""6857""|""Monument""|""""|""11-MAR-2008"""
"Glenelk|""183299""|""Populated Place""|""Jefferson""|""CO""|""392747N""|""1052123W""|""7779""|""Pine""|""""|""13-OCT-1978"""
"Glenisle|""183235""|""Populated Place""|""Park""|""CO""|""392432N""|""1053035W""|""8054""|""Shawnee""|""""|""13-OCT-1978"""
"Glentivar|""196735""|""Populated Place""|""Park""|""CO""|""390252N""|""1053615W""|""8868""|""Glentivar""|""""|""01-NOV-1991"""
"Glenwood Springs|""204659""|""Populated Place""|""Garfield""|""CO""|""393302N""|""1071929W""|""5761""|""Glenwood Springs""|""""|""13-OCT-1978"""
"Golconda|""178886""|""Populated Place""|""Montezuma""|""CO""|""372727N""|""1080908W""|""9163""|""Rampart Hills""|""""|""13-OCT-1978"""
"Gold Hill|""178502""|""Populated Place""|""Boulder""|""CO""|""400348N""|""1052435W""|""8238""|""Gold Hill""|""""|""13-OCT-1978"""
"Gold Hill|""176217""|""Populated Place""|""Summit""|""CO""|""393243N""|""1060254W""|""9347""|""Frisco""|""""|""13-OCT-1978"""
"Gold Hill Census Designated Place|""2408304""|""Census""|""Boulder""|""CO""|""400335N""|""1052508W""|""8455""|""Gold Hill""|""""|""11-MAR-2008"""
"Gold Run|""197807""|""Populated Place""|""Boulder""|""CO""|""400315N""|""1052441W""|""8136""|""Gold Hill""|""""|""01-SEP-1992"""
"Golden|""202837""|""Populated Place""|""Jefferson""|""CO""|""394520N""|""1051316W""|""5673""|""Golden""|""""|""13-OCT-1978"""
"Golden Heights|""2354966""|""Populated Place""|""Jefferson""|""CO""|""394312N""|""1051046W""|""5987""|""Morrison""|""""|""17-OCT-2007"""
"Golden Meadows|""2355340""|""Populated Place""|""Jefferson""|""CO""|""393440N""|""1051336W""|""7408""|""Indian Hills""|""""|""17-OCT-2007"""
"Goldenwest Park|""2354574""|""Populated Place""|""Arapahoe""|""CO""|""393509N""|""1050110W""|""5459""|""Littleton""|""""|""28-SEP-2007"""
"Goldfield|""203536""|""Populated Place""|""Teller""|""CO""|""384304N""|""1050734W""|""9901""|""Cripple Creek South""|""""|""13-OCT-1978"""
"Goldfield Census Designated Place|""2583241""|""Census""|""Teller""|""CO""|""384304N""|""1050731W""|""9931""|""Cripple Creek South""|""""|""31-MAR-2010"""
"Goodale|""195585""|""Populated Place""|""Prowers""|""CO""|""380705N""|""1022607W""|""3540""|""Carlton""|""""|""13-OCT-1978"""
"Goodell Corner|""177135""|""Populated Place""|""Larimer""|""CO""|""404407N""|""1053452W""|""8150""|""Rustic""|""""|""13-OCT-1978"""
"Gooding|""178727""|""Populated Place""|""Boulder""|""CO""|""400425N""|""1050459W""|""5007""|""Erie""|""""|""13-OCT-1978"""
"Goodnight|""193704""|""Populated Place""|""Pueblo""|""CO""|""381540N""|""1044012W""|""4774""|""Northwest Pueblo""|""""|""13-OCT-1978"""
"Goodpasture|""193822""|""Populated Place""|""Pueblo""|""CO""|""380500N""|""1045512W""|""6115""|""Beulah""|""""|""13-OCT-1978"""
"Goodrich|""180769""|""Populated Place""|""Morgan""|""CO""|""402104N""|""1040342W""|""4383""|""Orchard""|""""|""13-OCT-1978"""
"Gothic|""188777""|""Populated Place""|""Gunnison""|""CO""|""385733N""|""1065923W""|""9485""|""Gothic""|""""|""13-OCT-1978"""
"Gould|""172696""|""Populated Place""|""Jackson""|""CO""|""403135N""|""1060136W""|""8920""|""Gould""|""""|""13-OCT-1978"""
"Gowanda|""180782""|""Populated Place""|""Weld""|""CO""|""401217N""|""1045402W""|""4793""|""Gowanda""|""""|""13-OCT-1978"""
"Graft|""196160""|""Populated Place""|""Baca""|""CO""|""372652N""|""1025333W""|""4783""|""Pritchett NW""|""""|""13-OCT-1978"""
"Granada|""195594""|""Populated Place""|""Prowers""|""CO""|""380350N""|""1021838W""|""3484""|""Granada""|""""|""13-OCT-1978"""
"Granby|""178402""|""Populated Place""|""Grand""|""CO""|""400510N""|""1055622W""|""7976""|""Granby""|""""|""13-OCT-1978"""
"Grand Island (historical)|""181084""|""Populated Place""|""Boulder""|""CO""|""395815N""|""1053612W""|""9504""|""Nederland""|""""|""13-OCT-1978"""
"Grand Lake|""202505""|""Populated Place""|""Grand""|""CO""|""401508N""|""1054923W""|""8386""|""Grand Lake""|""""|""13-OCT-1978"""
"Grand Mesa|""175260""|""Populated Place""|""Delta""|""CO""|""390225N""|""1075659W""|""10148""|""Grand Mesa""|""""|""13-OCT-1978"""
"Grand View Estates Census Designated Place|""2408317""|""Census""|""Douglas""|""CO""|""393238N""|""1044908W""|""5817""|""Parker""|""""|""11-MAR-2008"""
"Grandview|""184374""|""Populated Place""|""La Plata""|""CO""|""371339N""|""1074937W""|""6785""|""Loma Linda""|""""|""13-OCT-1978"""
"Granite|""180420""|""Populated Place""|""Chaffee""|""CO""|""390237N""|""1061548W""|""9058""|""Granite""|""""|""13-OCT-1978"""
"Grant|""204726""|""Populated Place""|""Park""|""CO""|""392735N""|""1053942W""|""8606""|""Mount Logan""|""""|""13-OCT-1978"""
"Greeley|""180649""|""Populated Place""|""Weld""|""CO""|""402524N""|""1044233W""|""4675""|""Greeley""|""""|""13-OCT-1978"""
"Greeley Junction|""180618""|""Populated Place""|""Weld""|""CO""|""402720N""|""1044140W""|""4708""|""Greeley""|""""|""13-OCT-1978"""
"Green Gables|""2120006""|""Populated Place""|""Jefferson""|""CO""|""394042N""|""1050550W""|""5607""|""Fort Logan""|""""|""01-MAY-2007"""
"Green Mountain|""2557348""|""Populated Place""|""Jefferson""|""CO""|""394118N""|""1050747W""|""5784""|""Morrison""|""""|""20-MAY-2009"""
"Green Mountain Falls|""191196""|""Populated Place""|""Teller""|""CO""|""385606N""|""1050101W""|""7756""|""Woodland Park""|""""|""13-OCT-1978"""
"Green Mountain Village|""182153""|""Populated Place""|""Jefferson""|""CO""|""394153N""|""1050757W""|""5817""|""Morrison""|""""|""13-OCT-1978"""
"Green Settlement|""1962129""|""Populated Place""|""El Paso""|""CO""|""384632N""|""1045333W""|""7146""|""Manitou Springs""|""""|""11-SEP-2002"""
"Green Valley|""2354895""|""Populated Place""|""Jefferson""|""CO""|""394653N""|""1050539W""|""5331""|""Arvada""|""""|""17-OCT-2007"""
"Green Valley Acres|""182539""|""Populated Place""|""Jefferson""|""CO""|""393008N""|""1051843W""|""8310""|""Conifer""|""""|""13-OCT-1978"""
"Greenhorn|""193933""|""Populated Place""|""Pueblo""|""CO""|""375425N""|""1045112W""|""6089""|""Colorado City""|""""|""13-OCT-1978"""
"Greenland|""193187""|""Populated Place""|""Douglas""|""CO""|""391057N""|""1045119W""|""6906""|""Greenland""|""""|""13-OCT-1978"""
"Greens Gulch (historical)|""203911""|""Populated Place""|""Chaffee""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Greenwood|""192229""|""Populated Place""|""Custer""|""CO""|""381218N""|""1050549W""|""6470""|""Wetmore""|""""|""13-OCT-1978"""
"Greenwood Village|""185037""|""Populated Place""|""Arapahoe""|""CO""|""393702N""|""1045703W""|""5469""|""Highlands Ranch""|""""|""13-OCT-1978"""
"Greystone|""170638""|""Populated Place""|""Moffat""|""CO""|""403634N""|""1084026W""|""6660""|""Greystone""|""""|""13-OCT-1978"""
"Griff|""171116""|""Populated Place""|""Logan""|""CO""|""404656N""|""1030026W""|""3812""|""Iliff""|""""|""13-OCT-1978"""
"Griffth (historical)|""1853932""|""Populated Place""|""La Plata""|""CO""|""371252N""|""1074746W""|""6903""|""Loma Linda""|""""|""15-MAR-2000"""
"Grote|""195587""|""Populated Place""|""Prowers""|""CO""|""380514N""|""1022457W""|""3533""|""Carlton""|""""|""31-AUG-1992"""
"Grover|""201968""|""Populated Place""|""Weld""|""CO""|""405217N""|""1041331W""|""5075""|""Grover South""|""""|""13-OCT-1978"""
"Guadalupe|""190914""|""Populated Place""|""Conejos""|""CO""|""370543N""|""1060132W""|""7900""|""Antonito""|""""|""13-OCT-1978"""
"Guffey|""204772""|""Populated Place""|""Park""|""CO""|""384504N""|""1053117W""|""8658""|""Thirtynine Mile Mountain""|""""|""13-OCT-1978"""
"Guffey Census Designated Place|""2629988""|""Census""|""Park""|""CO""|""384533N""|""1053009W""|""8891""|""Thirtynine Mile Mountain""|""""|""30-AUG-2010"""
"Gulnare|""204808""|""Populated Place""|""Las Animas""|""CO""|""371902N""|""1044507W""|""6982""|""Gulnare""|""""|""13-OCT-1978"""
"Gun Club Estates|""2354582""|""Populated Place""|""Arapahoe""|""CO""|""394200N""|""1044242W""|""5610""|""Coal Creek""|""""|""28-SEP-2007"""
"Gunbarrel|""169440""|""Populated Place""|""Boulder""|""CO""|""400356N""|""1051115W""|""5207""|""Niwot""|""""|""01-JUL-1993"""
"Gunbarrel Census Designated Place|""2408343""|""Census""|""Boulder""|""CO""|""400348N""|""1051017W""|""5285""|""Niwot""|""""|""11-MAR-2008"""
"Gunnison|""188995""|""Populated Place""|""Gunnison""|""CO""|""383245N""|""1065531W""|""7703""|""Gunnison""|""""|""13-OCT-1978"""
"Guston (historical)|""187238""|""Populated Place""|""Ouray""|""CO""|""375459N""|""1074125W""|""10846""|""Ironton""|""""|""13-OCT-1978"""
"Gypsum|""175853""|""Populated Place""|""Eagle""|""CO""|""393849N""|""1065706W""|""6312""|""Gypsum""|""""|""13-OCT-1978"""
"Hackberry Hills|""2354733""|""Populated Place""|""Jefferson""|""CO""|""394944N""|""1050441W""|""5502""|""Arvada""|""""|""28-SEP-2007"""
"Hadley|""195510""|""Populated Place""|""Otero""|""CO""|""380218N""|""1032412W""|""3993""|""Hadley""|""""|""13-OCT-1978"""
"Hale|""195046""|""Populated Place""|""Yuma""|""CO""|""393747N""|""1020834W""|""3606""|""Bonny Reservoir North""|""""|""13-OCT-1978"""
"Hallcrafts Village East|""2354642""|""Populated Place""|""Arapahoe""|""CO""|""394135N""|""1045020W""|""5551""|""Fitzsimons""|""""|""28-SEP-2007"""
"Hambert|""180731""|""Populated Place""|""Weld""|""CO""|""401854N""|""1044417W""|""4721""|""La Salle""|""""|""13-OCT-1978"""
"Hamilton|""171491""|""Populated Place""|""Moffat""|""CO""|""402202N""|""1073647W""|""6243""|""Hamilton""|""""|""13-OCT-1978"""
"Hamlet|""193818""|""Populated Place""|""Pueblo""|""CO""|""380917N""|""1040538W""|""4357""|""Fowler""|""""|""13-OCT-1978"""
"Hanna|""190296""|""Populated Place""|""Rio Grande""|""CO""|""374046N""|""1062732W""|""7995""|""Indian Head""|""""|""13-OCT-1978"""
"Happy Canyon|""185087""|""Populated Place""|""Douglas""|""CO""|""392606N""|""1045214W""|""6401""|""Castle Rock North""|""""|""13-OCT-1978"""
"Happy Canyon Census Designated Place|""2583242""|""Census""|""Douglas""|""CO""|""392610N""|""1045219W""|""6463""|""Castle Rock North""|""""|""31-MAR-2010"""
"Happy Canyon Ranches|""2085585""|""Populated Place""|""Douglas""|""CO""|""392630N""|""1045150W""|""6532""|""Castle Rock North""|""""|""30-MAR-2006"""
"Happy Valley Gardens|""2354893""|""Populated Place""|""Jefferson""|""CO""|""394636N""|""1050616W""|""5354""|""Arvada""|""""|""17-OCT-2007"""
"Harbor Pointe|""2354679""|""Populated Place""|""Arapahoe""|""CO""|""393812N""|""1044930W""|""5682""|""Fitzsimons""|""""|""28-SEP-2007"""
"Hardin|""180749""|""Populated Place""|""Weld""|""CO""|""402104N""|""1042532W""|""4534""|""Hardin""|""""|""13-OCT-1978"""
"Hardman|""180702""|""Populated Place""|""Weld""|""CO""|""402157N""|""1045455W""|""4783""|""Johnstown""|""""|""13-OCT-1978"""
"Harmony|""177433""|""Populated Place""|""Larimer""|""CO""|""403124N""|""1050237W""|""4970""|""Fort Collins""|""""|""13-OCT-1978"""
"Harney|""180784""|""Populated Place""|""Weld""|""CO""|""400905N""|""1045627W""|""4892""|""Gowanda""|""""|""13-OCT-1978"""
"Harris Park|""2354413""|""Populated Place""|""Adams""|""CO""|""394955N""|""1050218W""|""5331""|""Arvada""|""""|""28-SEP-2007"""
"Harris Park|""202882""|""Populated Place""|""Park""|""CO""|""393042N""|""1052928W""|""8852""|""Meridian Hill""|""""|""13-OCT-1978"""
"Harry Parker Place|""175477""|""Populated Place""|""Gunnison""|""CO""|""390308N""|""1072809W""|""7487""|""Bull Mountain""|""""|""13-OCT-1978"""
"Hartman|""195605""|""Populated Place""|""Prowers""|""CO""|""380713N""|""1021312W""|""3599""|""Holly West""|""""|""13-OCT-1978"""
"Hartner|""192811""|""Populated Place""|""Alamosa""|""CO""|""372333N""|""1055436W""|""7559""|""Alamosa West""|""""|""13-OCT-1978"""
"Hartsel|""183776""|""Populated Place""|""Park""|""CO""|""390118N""|""1054745W""|""8871""|""Hartsel""|""""|""13-OCT-1978"""
"Hartsville (historical)|""203925""|""Populated Place""|""Chaffee""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Hartz (historical)|""203913""|""Populated Place""|""Chaffee""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
